Code,Site,Bank,Dist,Group,Method,Replicate,Abund,Biomass
ARZO1-RB/4 PrSpHu,ARZO1,RB,4,PrSpHu,Sweep,0,2,0.1
ARZO1-RB/8 PrSpHu,ARZO1,RB,8,PrSpHu,Sweep,0,3,0.6
ARZO1-RB/8 HeHemi,ARZO1,RB,8,HeHemi,Sweep,0,2,1.4
ARZO1-RB/8 PrSpWe,ARZO1,RB,8,PrSpWe,Sweep,0,1,2
ARZO1-RB/8 TeMisc,ARZO1,RB,8,TeMisc,Sweep,0,5,9.5
ARZO1-RB/16 HeHemi,ARZO1,RB,16,HeHemi,Sweep,0,5,3.8
ARZO1-RB/16 PrSpHu,ARZO1,RB,16,PrSpHu,Sweep,0,6,2.5
ARZO1-RB/16 PrSpWe,ARZO1,RB,16,PrSpWe,Sweep,0,2,3.9
ARZO1-RB/16 TeMisc,ARZO1,RB,16,TeMisc,Sweep,0,10,2.8
ARZO1-RB/32 TeMisc,ARZO1,RB,32,TeMisc,Sweep,0,9,11.2
ARZO1-RB/32 HeLepi,ARZO1,RB,32,HeLepi,Sweep,0,1,2.1
ARZO1-RB/32 HeHemi,ARZO1,RB,32,HeHemi,Sweep,0,2,1.8
ARZO1-RB/32 PrSpHu,ARZO1,RB,32,PrSpHu,Sweep,0,3,0.4
ARZO1-RB/32 PrSpWe,ARZO1,RB,32,PrSpWe,Sweep,0,2,0.7
ARZO1-RB/40 HeHemi,ARZO1,RB,40,HeHemi,Sweep,0,1,0.3
ARZO1-RB/40 TeMisc,ARZO1,RB,40,TeMisc,Sweep,0,10,4.6
ARZO1-RB/40 PrSpWe,ARZO1,RB,40,PrSpWe,Sweep,0,1,2.1
ARZO2-LB/0 PrSpWe,ARZO2,LB,0,PrSpWe,Sweep,0,4,8.4
ARZO2-LB/0 PrSpHu,ARZO2,LB,0,PrSpHu,Sweep,0,1,0.5
ARZO2-LB/0 HeHemi,ARZO2,LB,0,HeHemi,Sweep,0,1,0.3
ARZO2-LB/0 TeMisc,ARZO2,LB,0,TeMisc,Sweep,0,3,1.2
ARZO2-LB/1 TeMisc,ARZO2,LB,1,TeMisc,Sweep,0,2,0.8
ARZO2-LB/1 HeHemi,ARZO2,LB,1,HeHemi,Sweep,0,4,2.6
ARZO2-LB/1 PrSpWe,ARZO2,LB,1,PrSpWe,Sweep,0,3,0.9
ARZO2-LB/1 PrSpHu,ARZO2,LB,1,PrSpHu,Sweep,0,1,0.6
ARZO2-LB/2 TeMisc,ARZO2,LB,2,TeMisc,Sweep,0,3,2.4
ARZO2-LB/2 PrSpWe,ARZO2,LB,2,PrSpWe,Sweep,0,4,2.6
ARZO2-LB/2 PrBeet,ARZO2,LB,2,PrBeet,Sweep,0,1,0.2
ARZO2-LB/4 TeMisc,ARZO2,LB,4,TeMisc,Sweep,0,1,9.5
ARZO2-LB/4 HeHemi,ARZO2,LB,4,HeHemi,Sweep,0,3,1.8
ARZO2-LB/4 PrSpWe,ARZO2,LB,4,PrSpWe,Sweep,0,3,2.9
ARZO2-LB/4 PrSpHu,ARZO2,LB,4,PrSpHu,Sweep,0,1,1.6
ARZO2-LB/5 HeHemi,ARZO2,LB,5,HeHemi,Sweep,0,1,0.9
ARZO2-LB/5 PrSpHu,ARZO2,LB,5,PrSpHu,Sweep,0,2,1.1
ARZO2-LB/5 PrSpWe,ARZO2,LB,5,PrSpWe,Sweep,0,2,0.7
ARZO2-LB/5 TeMisc,ARZO2,LB,5,TeMisc,Sweep,0,2,0.6
ARZO2-LB/8 HeHemi,ARZO2,LB,8,HeHemi,Sweep,0,2,1.8
ARZO2-LB/8 TeMisc,ARZO2,LB,8,TeMisc,Sweep,0,3,0.6
ARZO2-LB/8 PrSpWe,ARZO2,LB,8,PrSpWe,Sweep,0,1,0.2
ARZO2-LB/10 PrSpHu,ARZO2,LB,10,PrSpHu,Sweep,0,4,0.6
ARZO2-LB/15 HeHemi,ARZO2,LB,15,HeHemi,Sweep,0,1,0.6
ARZO2-LB/15 TeMisc,ARZO2,LB,15,TeMisc,Sweep,0,1,1.6
ARZO1-LB/0 PrSpHu,ARZO1,LB,0,PrSpHu,Ground,0,2,3.8
ARZO1-LB/0 TeMisc,ARZO1,LB,0,TeMisc,Ground,0,1,1.2
ARZO1-LB/0 PrBeet,ARZO1,LB,0,PrBeet,Ground,0,13,29.6
ARZO1-RB/0 PrBeet,ARZO1,RB,0,PrBeet,Ground,0,10,17.1
ARZO1-LB/1 AeAqTr,ARZO1,LB,1,AeAqTr,Night Sampling,0,35,59.4
ARZO1-LB/1 AeLepi,ARZO1,LB,1,AeLepi,Night Sampling,0,1,2.4
ARZO1-LB/1 TeMisc,ARZO1,LB,1,TeMisc,Night Sampling,0,346,69.4
ARZO1-LB/1 PrBeet,ARZO1,LB,1,PrBeet,Night Sampling,0,3,2.5
ARZO1-LB/1 HeHemi,ARZO1,LB,1,HeHemi,Night Sampling,0,3,1.8
ARZO1-LB/32 AeAqTr,ARZO1,LB,32,AeAqTr,Night Sampling,0,10,15.4
ARZO1-LB/32 TeMisc,ARZO1,LB,32,TeMisc,Night Sampling,0,16,7.2
ARZO1-LB/32 PrBeet,ARZO1,LB,32,PrBeet,Night Sampling,0,1,0.7
ARZO1-LB/40 AeAqTr,ARZO1,LB,40,AeAqTr,Night Sampling,0,8,9.5
ARZO1-LB/40 TeMisc,ARZO1,LB,40,TeMisc,Night Sampling,0,35,14.5
ARZO1-LB/40 HeHemi,ARZO1,LB,40,HeHemi,Night Sampling,0,1,1.4
ARZO1-LB/40 PrSpHu,ARZO1,LB,40,PrSpHu,Night Sampling,0,1,0.6
ARZO2-LB/10 AeAqTr,ARZO2,LB,10,AeAqTr,Night Sampling,0,80,87.7
ARZO2-LB/10 AeLepi,ARZO2,LB,10,AeLepi,Night Sampling,0,5,9.6
ARZO2-LB/10 TeMisc,ARZO2,LB,10,TeMisc,Night Sampling,0,17,4.7
ARZO2-LB/10 HeHemi,ARZO2,LB,10,HeHemi,Night Sampling,0,2,0.9
RESI1.1-LB/0 PrSpHu,RESI1.1,LB,0,PrSpHu,Pitfall,1,12,17.2
RESI1.1-LB/0 TeMisc,RESI1.1,LB,0,TeMisc,Pitfall,1,19,14.3
RESI1.1-LB/0 PrSpHu,RESI1.1,LB,0,PrSpHu,Pitfall,1,1,0.1
RESI1.1-LB/0 PrBeet,RESI1.1,LB,0,PrBeet,Pitfall,1,1,0.9
RESI1.1-LB/0 HeHemi,RESI1.1,LB,0,HeHemi,Pitfall,1,1,0.9
RESI1.1-LB/0 PrSpHu,RESI1.1,LB,0,PrSpHu,Pitfall,2,12,12.3
RESI1.1-LB/0 TeMisc,RESI1.1,LB,0,TeMisc,Pitfall,2,31,2.3
RESI1.1-LB/0 HeHemi,RESI1.1,LB,0,HeHemi,Pitfall,2,4,5.1
RESI1.1-LB/0 PrBeet,RESI1.1,LB,0,PrBeet,Pitfall,3,2,46.6
RESI1.1-LB/0 TeMisc,RESI1.1,LB,0,TeMisc,Pitfall,3,18,4.1
RESI1.1-LB/0 PrSpHu,RESI1.1,LB,0,PrSpHu,Pitfall,3,16,26.4
RESI1.1-LB/0 PrBeet,RESI1.1,LB,0,PrBeet,Pitfall,3,1,0.1
RESI1.1-LB/0 HeHemi,RESI1.1,LB,0,HeHemi,Pitfall,3,2,3.2
RESI1.1-LB/1 PrSpHu,RESI1.1,LB,1,PrSpHu,Pitfall,1,53,79.1
RESI1.1-LB/1 PrBeet,RESI1.1,LB,1,PrBeet,Pitfall,1,21,7.5
RESI1.1-LB/1 TeMisc,RESI1.1,LB,1,TeMisc,Pitfall,1,15,8.4
RESI1.1-LB/1 HeLepi,RESI1.1,LB,1,HeLepi,Pitfall,1,1,4.5
RESI1.1-LB/1 HeHemi,RESI1.1,LB,1,HeHemi,Pitfall,1,5,4.7
RESI1.1-LB/1 PrSpHu,RESI1.1,LB,1,PrSpHu,Pitfall,2,23,32.2
RESI1.1-LB/1 TeMisc,RESI1.1,LB,1,TeMisc,Pitfall,2,12,32.1
RESI1.1-LB/1 PrBeet,RESI1.1,LB,1,PrBeet,Pitfall,2,5,13.7
RESI1.1-LB/1 HeHemi,RESI1.1,LB,1,HeHemi,Pitfall,2,3,0.5
RESI1.1-LB/1 PrSpHu,RESI1.1,LB,1,PrSpHu,Pitfall,3,50,88.2
RESI1.1-LB/1 TeMisc,RESI1.1,LB,1,TeMisc,Pitfall,3,13,4.2
RESI1.1-LB/1 HeHemi,RESI1.1,LB,1,HeHemi,Pitfall,3,3,1.6
RESI1.1-LB/1 PrBeet,RESI1.1,LB,1,PrBeet,Pitfall,3,12,11.7
RESI1.1-LB/2 PrSpHu,RESI1.1,LB,2,PrSpHu,Pitfall,1,10,25.1
RESI1.1-LB/2 HeHemi,RESI1.1,LB,2,HeHemi,Pitfall,1,1,1.6
RESI1.1-LB/2 TeMisc,RESI1.1,LB,2,TeMisc,Pitfall,1,37,12.9
RESI1.1-LB/2 PrSpHu,RESI1.1,LB,2,PrSpHu,Pitfall,2,12,17.7
RESI1.1-LB/2 PrBeet,RESI1.1,LB,2,PrBeet,Pitfall,2,2,1.8
RESI1.1-LB/2 HeHemi,RESI1.1,LB,2,HeHemi,Pitfall,2,3,0.6
RESI1.1-LB/2 TeMisc,RESI1.1,LB,2,TeMisc,Pitfall,2,17,1
RESI1.1-LB/2 PrSpHu,RESI1.1,LB,2,PrSpHu,Pitfall,3,11,37
RESI1.1-LB/2 PrBeet,RESI1.1,LB,2,PrBeet,Pitfall,3,1,0.5
RESI1.1-LB/2 TeMisc,RESI1.1,LB,2,TeMisc,Pitfall,3,12,11.4
RESI1.1-LB/2 AeAqEp,RESI1.1,LB,2,AeAqEp,Pitfall,3,1,0.6
RESI1.1-LB/4 AeLepi,RESI1.1,LB,4,AeLepi,Pitfall,1,1,19.9
RESI1.1-LB/4 PrBeet,RESI1.1,LB,4,PrBeet,Pitfall,1,1,0.7
RESI1.1-LB/4 TeMisc,RESI1.1,LB,4,TeMisc,Pitfall,1,26,2.1
RESI1.1-LB/4 PrSpHu,RESI1.1,LB,4,PrSpHu,Pitfall,1,1,0.5
RESI1.1-LB/4 HeHemi,RESI1.1,LB,4,HeHemi,Pitfall,1,1,0.1
RESI1.1-LB/4 PrSpHu,RESI1.1,LB,4,PrSpHu,Pitfall,2,8,11.8
RESI1.1-LB/4 PrSpWe,RESI1.1,LB,4,PrSpWe,Pitfall,2,1,5.3
RESI1.1-LB/4 HeHemi,RESI1.1,LB,4,HeHemi,Pitfall,2,1,0.4
RESI1.1-LB/4 TeMisc,RESI1.1,LB,4,TeMisc,Pitfall,2,54,4.2
RESI1.1-LB/4 PrBeet,RESI1.1,LB,4,PrBeet,Pitfall,3,1,1.9
RESI1.1-LB/4 TeMisc,RESI1.1,LB,4,TeMisc,Pitfall,3,13,5.1
RESI1.1-LB/4 PrSpHu,RESI1.1,LB,4,PrSpHu,Pitfall,3,1,0.6
RESI1.2-RB/5 PrSpHu,RESI1.2,RB,5,PrSpHu,Pitfall,1,3,1.6
RESI1.2-RB/5 TeMisc,RESI1.2,RB,5,TeMisc,Pitfall,1,10,7.2
RESI1.2-RB/5 PrSpHu,RESI1.2,RB,5,PrSpHu,Pitfall,2,1,0.9
RESI1.2-RB/5 TeMisc,RESI1.2,RB,5,TeMisc,Pitfall,2,36,33.5
RESI1.2-RB/5 HeHemi,RESI1.2,RB,5,HeHemi,Pitfall,2,3,0.1
RESI1.2-RB/5 PrBeet,RESI1.2,RB,5,PrBeet,Pitfall,3,1,64.5
RESI1.2-RB/5 PrSpHu,RESI1.2,RB,5,PrSpHu,Pitfall,3,1,1.9
RESI1.2-RB/5 HeLepi,RESI1.2,RB,5,HeLepi,Pitfall,3,1,2.2
RESI1.2-RB/5 HeHemi,RESI1.2,RB,5,HeHemi,Pitfall,3,2,0.3
RESI1.2-RB/5 TeMisc,RESI1.2,RB,5,TeMisc,Pitfall,3,25,11.6
RESI1.2-RB/0 PrSpHu,RESI1.2,RB,0,PrSpHu,Pitfall,1,16,22.5
RESI1.2-RB/0 AeAqTr,RESI1.2,RB,0,AeAqTr,Pitfall,1,1,1.5
RESI1.2-RB/0 TeMisc,RESI1.2,RB,0,TeMisc,Pitfall,1,14,2.8
RESI1.2-RB/0 HeHemi,RESI1.2,RB,0,HeHemi,Pitfall,1,1,1.3
RESI1.2-RB/0 PrSpHu,RESI1.2,RB,0,PrSpHu,Pitfall,2,41,67.6
RESI1.2-RB/0 TeMisc,RESI1.2,RB,0,TeMisc,Pitfall,2,26,8.8
RESI1.2-RB/0 AeAqEp,RESI1.2,RB,0,AeAqEp,Pitfall,2,1,0.7
RESI1.2-RB/0 HeHemi,RESI1.2,RB,0,HeHemi,Pitfall,2,1,2.1
RESI1.2-RB/0 PrBeet,RESI1.2,RB,0,PrBeet,Pitfall,2,9,14.8
RESI1.2-RB/0 PrSpHu,RESI1.2,RB,0,PrSpHu,Pitfall,3,15,23.3
RESI1.2-RB/0 TeMisc,RESI1.2,RB,0,TeMisc,Pitfall,3,4,3.3
RESI1.2-LB/0 HeHemi,RESI1.2,LB,0,HeHemi,Pitfall,1,4,6.4
RESI1.2-LB/0 TeMisc,RESI1.2,LB,0,TeMisc,Pitfall,1,13,16.8
RESI1.2-LB/0 PrSpHu,RESI1.2,LB,0,PrSpHu,Pitfall,2,1,4
RESI1.2-LB/0 PrSpWe,RESI1.2,LB,0,PrSpWe,Pitfall,2,1,0.3
RESI1.2-LB/0 HeHemi,RESI1.2,LB,0,HeHemi,Pitfall,2,1,1.6
RESI1.2-LB/0 AeAqTr,RESI1.2,LB,0,AeAqTr,Pitfall,2,1,0.9
RESI1.2-LB/0 TeMisc,RESI1.2,LB,0,TeMisc,Pitfall,2,8,1.7
RESI1.2-LB/0 PrBeet,RESI1.2,LB,0,PrBeet,Pitfall,2,2,0.5
RESI1.2-LB/0 PrSpHu,RESI1.2,LB,0,PrSpHu,Pitfall,3,28,17.9
RESI1.2-LB/0 TeMisc,RESI1.2,LB,0,TeMisc,Pitfall,3,10,8.7
RESI1.2-LB/0 HeHemi,RESI1.2,LB,0,HeHemi,Pitfall,3,1,0.6
RESI1.2-LB/1 HeHemi,RESI1.2,LB,1,HeHemi,Pitfall,1,1,1.7
RESI1.2-LB/1 PrBeet,RESI1.2,LB,1,PrBeet,Pitfall,1,15,0.6
RESI1.2-LB/1 PrSpWe,RESI1.2,LB,1,PrSpWe,Pitfall,1,1,0.4
RESI1.2-LB/1 HeHemi,RESI1.2,LB,1,HeHemi,Pitfall,1,2,0.6
RESI1.2-LB/1 TeMisc,RESI1.2,LB,1,TeMisc,Pitfall,1,17,4.4
RESI1.2-LB/1 HeHemi,RESI1.2,LB,1,HeHemi,Pitfall,2,1,2.2
RESI1.2-LB/1 PrSpWe,RESI1.2,LB,1,PrSpWe,Pitfall,2,1,0.8
RESI1.2-LB/1 PrSpHu,RESI1.2,LB,1,PrSpHu,Pitfall,2,1,0.7
RESI1.2-LB/1 PrBeet,RESI1.2,LB,1,PrBeet,Pitfall,2,8,0.7
RESI1.2-LB/1 TeMisc,RESI1.2,LB,1,TeMisc,Pitfall,2,16,1.8
RESI1.2-LB/1 HeHemi,RESI1.2,LB,1,HeHemi,Pitfall,2,1,0.6
RESI1.2-LB/1 PrSpWe,RESI1.2,LB,1,PrSpWe,Pitfall,3,2,4.7
RESI1.2-LB/1 PrBeet,RESI1.2,LB,1,PrBeet,Pitfall,3,4,0.2
RESI1.2-LB/1 HeHemi,RESI1.2,LB,1,HeHemi,Pitfall,3,1,0.1
RESI1.2-LB/1 TeMisc,RESI1.2,LB,1,TeMisc,Pitfall,3,8,3.7
RESI1.2-LB/2 PrBeet,RESI1.2,LB,2,PrBeet,Pitfall,1,1,0.1
RESI1.2-LB/2 HeHemi,RESI1.2,LB,2,HeHemi,Pitfall,1,1,0.3
RESI1.2-LB/2 TeMisc,RESI1.2,LB,2,TeMisc,Pitfall,1,1,0.1
RESI1.2-LB/2 PrBeet,RESI1.2,LB,2,PrBeet,Pitfall,2,9,0.2
RESI1.2-LB/2 TeMisc,RESI1.2,LB,2,TeMisc,Pitfall,2,3,1.1
RESI1.2-LB/2 PrBeet,RESI1.2,LB,2,PrBeet,Pitfall,3,3,0.2
RESI1.2-LB/2 TeMisc,RESI1.2,LB,2,TeMisc,Pitfall,3,4,1.3
RESI1.2-LB/4 PrSpWe,RESI1.2,LB,4,PrSpWe,Pitfall,1,1,0.6
RESI1.2-LB/4 TeMisc,RESI1.2,LB,4,TeMisc,Pitfall,1,12,14
RESI1.2-LB/4 HeHemi,RESI1.2,LB,4,HeHemi,Pitfall,1,1,0.2
RESI1.2-LB/4 AeAqTr,RESI1.2,LB,4,AeAqTr,Pitfall,2,1,8.7
RESI1.2-LB/4 TeMisc,RESI1.2,LB,4,TeMisc,Pitfall,2,14,12.1
RESI1.2-LB/4 PrSpHu,RESI1.2,LB,4,PrSpHu,Pitfall,3,1,0.7
RESI1.2-LB/4 TeMisc,RESI1.2,LB,4,TeMisc,Pitfall,3,7,4.6
RESI1.2-LB/7 PrSpHu,RESI1.2,LB,7,PrSpHu,Pitfall,1,4,0.6
RESI1.2-LB/7 PrBeet,RESI1.2,LB,7,PrBeet,Pitfall,1,4,0.4
RESI1.2-LB/7 TeMisc,RESI1.2,LB,7,TeMisc,Pitfall,1,2,1.3
RESI1.2-LB/7 TeMisc,RESI1.2,LB,7,TeMisc,Pitfall,2,6,4.7
RESI1.2-LB/7 HeHemi,RESI1.2,LB,7,HeHemi,Pitfall,2,1,0.5
RESI1.2-LB/7 PrSpHu,RESI1.2,LB,7,PrSpHu,Pitfall,2,1,1.3
RESI1.2-LB/7 PrSpHu,RESI1.2,LB,7,PrSpHu,Pitfall,3,2,2
RESI1.2-LB/7 TeMisc,RESI1.2,LB,7,TeMisc,Pitfall,3,6,2.3
RESI1.2-LB/7 PrBeet,RESI1.2,LB,7,PrBeet,Pitfall,3,5,0.7
RESI1.2-LB/12 --,RESI1.2,LB,12,--,Pitfall,1,0,0
RESI1.2-LB/12 PrSpWe,RESI1.2,LB,12,PrSpWe,Pitfall,2,3,3.7
RESI1.2-LB/12 TeMisc,RESI1.2,LB,12,TeMisc,Pitfall,2,5,22.7
RESI1.1-RB/0 PrSpHu,RESI1.1,RB,0,PrSpHu,Pitfall,1,11,11.1
RESI1.1-RB/0 PrSpWe,RESI1.1,RB,0,PrSpWe,Pitfall,1,1,1.5
RESI1.1-RB/0 TeMisc,RESI1.1,RB,0,TeMisc,Pitfall,1,225,30.5
RESI1.1-RB/0 PrSpHu,RESI1.1,RB,0,PrSpHu,Pitfall,2,4,5.5
RESI1.1-RB/0 TeMisc,RESI1.1,RB,0,TeMisc,Pitfall,2,210,10.8
RESI1.1-RB/0 PrSpWe,RESI1.1,RB,0,PrSpWe,Pitfall,2,1,1
RESI1.1-RB/0 PrSpHu,RESI1.1,RB,0,PrSpHu,Pitfall,3,8,5.4
RESI1.1-RB/0 PrSpWe,RESI1.1,RB,0,PrSpWe,Pitfall,3,1,0.8
RESI1.1-RB/0 TeMisc,RESI1.1,RB,0,TeMisc,Pitfall,3,210,9.9
RESI1.1-RB/1 PrSpHu,RESI1.1,RB,1,PrSpHu,Pitfall,1,2,4.9
RESI1.1-RB/1 TeMisc,RESI1.1,RB,1,TeMisc,Pitfall,1,108,91.7
RESI1.1-RB/1 TeMisc,RESI1.1,RB,1,TeMisc,Pitfall,2,156,216.1
RESI1.1-RB/1 PrSpWe,RESI1.1,RB,1,PrSpWe,Pitfall,2,1,1.3
RESI1.1-RB/1 PrSpHu,RESI1.1,RB,1,PrSpHu,Pitfall,2,7,3.1
RESI1.1-RB/1 HeHemi,RESI1.1,RB,1,HeHemi,Pitfall,2,1,0.1
RESI1.1-RB/1 TeMisc,RESI1.1,RB,1,TeMisc,Pitfall,3,72,28.1
RESI1.1-RB/1 HeHemi,RESI1.1,RB,1,HeHemi,Pitfall,3,1,0.2
RESI1.1-RB/2 AeLepi,RESI1.1,RB,2,AeLepi,Pitfall,1,1,4.8
RESI1.1-RB/2 PrSpWe,RESI1.1,RB,2,PrSpWe,Pitfall,1,2,7.7
RESI1.1-RB/2 HeLepi,RESI1.1,RB,2,HeLepi,Pitfall,1,1,0.5
RESI1.1-RB/2 TeMisc,RESI1.1,RB,2,TeMisc,Pitfall,1,30,11.4
RESI1.1-RB/2 PrBeet,RESI1.1,RB,2,PrBeet,Pitfall,1,1,0.6
RESI1.1-RB/2 PrSpHu,RESI1.1,RB,2,PrSpHu,Pitfall,2,1,36.6
RESI1.1-RB/2 TeMisc,RESI1.1,RB,2,TeMisc,Pitfall,2,15,75.4
RESI1.1-RB/2 TeMisc,RESI1.1,RB,2,TeMisc,Pitfall,3,48,86.1
RESI1.1-RB/2 HeHemi,RESI1.1,RB,2,HeHemi,Pitfall,3,1,6.3
RESI1.1-RB/2 PrSpWe,RESI1.1,RB,2,PrSpWe,Pitfall,3,2,1.8
RESI1.1-RB/2 PrSpHu,RESI1.1,RB,2,PrSpHu,Pitfall,3,2,2.1
RESI1.1-RB/4 TeMisc,RESI1.1,RB,4,TeMisc,Pitfall,1,33,62.8
RESI1.1-RB/4 PrBeet,RESI1.1,RB,4,PrBeet,Pitfall,1,1,0.7
RESI1.1-RB/4 TeMisc,RESI1.1,RB,4,TeMisc,Pitfall,2,16,49.2
RESI1.1-RB/4 PrSpWe,RESI1.1,RB,4,PrSpWe,Pitfall,3,2,3.2
RESI1.1-RB/4 PrSpHu,RESI1.1,RB,4,PrSpHu,Pitfall,3,3,14.8
RESI1.1-RB/4 TeMisc,RESI1.1,RB,4,TeMisc,Pitfall,3,48,110.1
RESI1.1-RB/4 PrSpHu,RESI1.1,RB,4,PrSpHu,Pitfall,3,1,0.1
RESI1.1-RB/4 HeHemi,RESI1.1,RB,4,HeHemi,Pitfall,3,2,0.9
RESI1.1-RB/4 PrBeet,RESI1.1,RB,4,PrBeet,Pitfall,3,2,0.1
RESI1.1-RB/8 TeMisc,RESI1.1,RB,8,TeMisc,Pitfall,1,157,400.2
RESI1.1-RB/8 TeMisc,RESI1.1,RB,8,TeMisc,Pitfall,1,162,302.7
RESI1.1-RB/8 PrSpHu,RESI1.1,RB,8,PrSpHu,Pitfall,1,7,32.7
RESI1.1-RB/8 PrSpWe,RESI1.1,RB,8,PrSpWe,Pitfall,1,2,1.6
RESI1.1-RB/8 PrBeet,RESI1.1,RB,8,PrBeet,Pitfall,1,5,1.5
RESI1.1-RB/8 HeHemi,RESI1.1,RB,8,HeHemi,Pitfall,1,1,0.2
RESI1.1-RB/8 TeMisc,RESI1.1,RB,8,TeMisc,Pitfall,1,126,421.5
RESI1.1-RB/8 TeMisc,RESI1.1,RB,8,TeMisc,Pitfall,2,88,96.8
RESI1.1-RB/8 PrSpHu,RESI1.1,RB,8,PrSpHu,Pitfall,2,2,9.5
RESI1.1-RB/8 TeMisc,RESI1.1,RB,8,TeMisc,Pitfall,3,137,371.3
RESI1.1-RB/8 TeMisc,RESI1.1,RB,8,TeMisc,Pitfall,3,134,379.2
RESI1.1-RB/8 TeMisc,RESI1.1,RB,8,TeMisc,Pitfall,3,133,327.4
RESI1.1-RB/8 TeMisc,RESI1.1,RB,8,TeMisc,Pitfall,3,108,293.5
RESI1.1-RB/8 PrSpWe,RESI1.1,RB,8,PrSpWe,Pitfall,3,3,2.1
RESI1.1-RB/8 PrSpHu,RESI1.1,RB,8,PrSpHu,Pitfall,3,1,0.4
RESI1.1-RB/8 PrBeet,RESI1.1,RB,8,PrBeet,Pitfall,3,1,0.1
RESI1.1-RB/16 TeMisc,RESI1.1,RB,16,TeMisc,Pitfall,1,6,17.4
RESI1.1-RB/16 --,RESI1.1,RB,16,--,Pitfall,2,0,0
RESI1.1-RB/16 AeLepi,RESI1.1,RB,16,AeLepi,Pitfall,3,2,21.6
RESI1.1-RB/16 TeMisc,RESI1.1,RB,16,TeMisc,Pitfall,3,5,1.9
RESI2-LB/0 PrSpHu,RESI2,LB,0,PrSpHu,Pitfall,1,26,15.7
RESI2-LB/0 TeMisc,RESI2,LB,0,TeMisc,Pitfall,1,44,66
RESI2-LB/0 PrBeet,RESI2,LB,0,PrBeet,Pitfall,1,2,6.9
RESI2-LB/0 PrSpWe,RESI2,LB,0,PrSpWe,Pitfall,1,1,0.2
RESI2-LB/0 TeMisc,RESI2,LB,0,TeMisc,Pitfall,2,37,21.7
RESI2-LB/0 HeLepi,RESI2,LB,0,HeLepi,Pitfall,2,4,7.4
RESI2-LB/0 PrSpHu,RESI2,LB,0,PrSpHu,Pitfall,2,3,5.6
RESI2-LB/0 TeMisc,RESI2,LB,0,TeMisc,Pitfall,3,42,294.2
RESI2-LB/0 PrSpHu,RESI2,LB,0,PrSpHu,Pitfall,3,7,5.4
RESI2-LB/0 PrSpWe,RESI2,LB,0,PrSpWe,Pitfall,3,1,2.1
RESI2-LB/0 PrBeet,RESI2,LB,0,PrBeet,Pitfall,3,2,0.3
RESI2-LB/1 TeMisc,RESI2,LB,1,TeMisc,Pitfall,1,115,86.9
RESI2-LB/1 PrBeet,RESI2,LB,1,PrBeet,Pitfall,1,1,120.7
RESI2-LB/1 HeLepi,RESI2,LB,1,HeLepi,Pitfall,1,1,2.8
RESI2-LB/1 PrBeet,RESI2,LB,1,PrBeet,Pitfall,1,2,2.2
RESI2-LB/1 PrSpHu,RESI2,LB,1,PrSpHu,Pitfall,1,1,0.9
RESI2-LB/1 TeMisc,RESI2,LB,1,TeMisc,Pitfall,2,203,174.4
RESI2-LB/1 PrSpHu,RESI2,LB,1,PrSpHu,Pitfall,2,34,54.5
RESI2-LB/1 HeHemi,RESI2,LB,1,HeHemi,Pitfall,2,3,1.3
RESI2-LB/1 TeMisc,RESI2,LB,1,TeMisc,Pitfall,3,135,220.8
RESI2-LB/1 TeMisc,RESI2,LB,1,TeMisc,Pitfall,3,135,214.7
RESI2-LB/1 TeMisc,RESI2,LB,1,TeMisc,Pitfall,3,135,194.2
RESI2-LB/1 TeMisc,RESI2,LB,1,TeMisc,Pitfall,3,135,207.3
RESI2-LB/1 TeMisc,RESI2,LB,1,TeMisc,Pitfall,3,135,142.9
RESI2-LB/1 TeMisc,RESI2,LB,1,TeMisc,Pitfall,3,101,141.3
RESI2-LB/1 HeHemi,RESI2,LB,1,HeHemi,Pitfall,3,5,2.3
RESI2-LB/1 PrSpHu,RESI2,LB,1,PrSpHu,Pitfall,3,4,24.8
RESI2-LB/1 PrSpWe,RESI2,LB,1,PrSpWe,Pitfall,3,1,1.9
RESI2-LB/2 TeMisc,RESI2,LB,2,TeMisc,Pitfall,1,30,93
RESI2-LB/2 PrBeet,RESI2,LB,2,PrBeet,Pitfall,1,2,100.9
RESI2-LB/2 PrBeet,RESI2,LB,2,PrBeet,Pitfall,1,2,2.4
RESI2-LB/2 HeHemi,RESI2,LB,2,HeHemi,Pitfall,1,1,0.5
RESI2-LB/2 PrBeet,RESI2,LB,2,PrBeet,Pitfall,2,3,209.8
RESI2-LB/2 TeMisc,RESI2,LB,2,TeMisc,Pitfall,2,222,188
RESI2-LB/2 PrSpHu,RESI2,LB,2,PrSpHu,Pitfall,2,22,35.6
RESI2-LB/2 HeHemi,RESI2,LB,2,HeHemi,Pitfall,2,3,2
RESI2-LB/2 PrBeet,RESI2,LB,2,PrBeet,Pitfall,3,1,84.8
RESI2-LB/2 TeMisc,RESI2,LB,2,TeMisc,Pitfall,3,85,219.5
RESI2-LB/2 PrBeet,RESI2,LB,2,PrBeet,Pitfall,3,6,21.2
RESI2-LB/2 PrSpHu,RESI2,LB,2,PrSpHu,Pitfall,3,4,13.3
RESI2-LB/2 HeHemi,RESI2,LB,2,HeHemi,Pitfall,3,3,0.7
